+----------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------------------------------------+
| Mod name                         | Registry name                                                      | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                                                           |
| Aether Legacy                    | aether_legacy:aether_log                                           |    3179 |     true |   11095 |         1 | Golden Oak Log                                       | true   | logWood                                                                 |
| Aether Legacy                    | aether_legacy:aether_portal                                        |    3193 |    false |   11109 |         0 | Aether Portal                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:aetherion_chest                                      |    3243 |    false |   11274 |         0 | Aetherion Chest                                      | true   | chest,chestAetherion                                                    |
| Aether Legacy                    | aether_legacy:ambrosium_block                                      |    3249 |    false |   11278 |         0 | Block of Ambrosium                                   | true   |                                                                         |
| Aether Legacy                    | aether_legacy:ambrosium_ore                                        |    3175 |    false |   11091 |         0 | Ambrosium Ore                                        | true   | oreAmbrosium                                                            |
| Aether Legacy                    | aether_legacy:ambrosium_torch                                      |    3194 |    false |   11110 |         0 | Ambrosium Torch                                      | true   | torch                                                                   |
| Aether Legacy                    | aether_legacy:angelic_double_slab                                  |    3225 |    false |   11141 |         0 | Angelic Double Slab                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:angelic_slab                                         |    3233 |    false |   11149 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:angelic_stairs                                       |    3216 |    false |   11132 |         0 | Angelic Stairs                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:angelic_wall                                         |    3209 |    false |   11125 |         0 | Angelic Wall                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:berry_bush                                           |    3185 |    false |   11101 |         0 | Berry Bush                                           | true   |                                                                         |
| Aether Legacy                    | aether_legacy:berry_bush_stem                                      |    3186 |    false |   11102 |         0 | Berry Bush Stem                                      | true   |                                                                         |
| Aether Legacy                    | aether_legacy:carved_double_slab                                   |    3224 |    false |   11140 |         0 | Carved Double Slab                                   | true   |                                                                         |
| Aether Legacy                    | aether_legacy:carved_slab                                          |    3232 |    false |   11148 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:carved_stairs                                        |    3215 |    false |   11131 |         0 | Carved Stairs                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:carved_wall                                          |    3208 |    false |   11124 |         0 | Carved Wall                                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:chest_mimic                                          |    3195 |    false |   11111 |         0 | Chest Mimic                                          | true   | chest,chestMimic,chestWood                                              |
| Aether Legacy                    | aether_legacy:crystal_leaves                                       |    3201 |     true |   11117 |         0 | Crystal Leaves                                       | true   | treeLeaves                                                              |
| Aether Legacy                    | aether_legacy:crystal_leaves                                       |    3201 |     true |   11117 |         1 | Crystal Fruit Leaves                                 | true   | treeLeaves                                                              |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         0 | Carved Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         1 | Sentry Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         2 | Angelic Stone                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         3 | Light Angelic Stone                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         4 | Hellfire Stone                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_block                                        |    3190 |     true |   11106 |         5 | Light Hellfire Stone                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         0 | Carved Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         1 | Sentry Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         2 | Angelic Stone                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         3 | Light Angelic Stone                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         4 | Hellfire Stone                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:dungeon_trap                                         |    3192 |     true |   11108 |         5 | Light Hellfire Stone                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:enchanted_aether_grass                               |    3167 |    false |   11083 |         0 | Enchanted Aether Grass                               | true   | grass                                                                   |
| Aether Legacy                    | aether_legacy:enchanted_gravitite                                  |    3183 |    false |   11099 |         0 | Enchanted Gravitite                                  | true   | blockEnchantedGravitite                                                 |
| Aether Legacy                    | aether_legacy:enchanter                                            |    3187 |    false |   11103 |         0 | Aetherium Capacitor                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:freezer                                              |    3188 |    false |   11104 |         0 | Freezer                                              | true   |                                                                         |
| Aether Legacy                    | aether_legacy:golden_oak_sapling                                   |    3200 |    false |   11116 |         0 | Golden Oak Sapling                                   | true   | treeSapling                                                             |
| Aether Legacy                    | aether_legacy:gravitite_ore                                        |    3177 |    false |   11093 |         0 | Gravitite Ore                                        | true   | oreGravitite                                                            |
| Aether Legacy                    | aether_legacy:hellfire_double_slab                                 |    3226 |    false |   11142 |         0 | Hellfire Double Slab                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:hellfire_slab                                        |    3234 |    false |   11150 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:hellfire_stairs                                      |    3217 |    false |   11133 |         0 | Hellfire Stairs                                      | true   |                                                                         |
| Aether Legacy                    | aether_legacy:hellfire_wall                                        |    3210 |    false |   11126 |         0 | Hellfire Wall                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holiday_leaves                                       |    3202 |     true |   11118 |         0 | Holiday Leaves                                       | true   | treeLeaves                                                              |
| Aether Legacy                    | aether_legacy:holiday_leaves                                       |    3202 |     true |   11118 |         1 | Decorated Holiday Leaves                             | true   | treeLeaves                                                              |
| Aether Legacy                    | aether_legacy:holystone                                            |    3169 |    false |   11085 |         0 | Holystone                                            | true   | blockHolystone,holystone                                                |
| Aether Legacy                    | aether_legacy:holystone_brick                                      |    3171 |    false |   11087 |         0 | Holystone Brick                                      | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_brick_double_slab                          |    3229 |    false |   11145 |         0 | Holystone Brick Double Slab                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_brick_slab                                 |    3237 |    false |   11153 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:holystone_brick_stairs                               |    3221 |    false |   11137 |         0 | Holystone Brick Stairs                               | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_brick_wall                                 |    3212 |    false |   11128 |         0 | Holystone Brick Wall                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_button                                     |    3254 |    false |   11283 |         0 | Holystone Button                                     | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_double_slab                                |    3227 |    false |   11143 |         0 | Holystone Double Slab                                | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_pressure_plate                             |    3251 |    false |   11280 |         0 | Holystone Pressure Plate                             | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_slab                                       |    3235 |    false |   11151 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:holystone_stairs                                     |    3220 |    false |   11136 |         0 | Holystone Stairs                                     | true   |                                                                         |
| Aether Legacy                    | aether_legacy:holystone_wall                                       |    3211 |    false |   11127 |         0 | Holystone Wall                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:icestone                                             |    3174 |    false |   11090 |         0 | Icestone                                             | true   |                                                                         |
| Aether Legacy                    | aether_legacy:incubator                                            |    3189 |    false |   11105 |         0 | Incubator                                            | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         0 | Carved Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         1 | Sentry Stone                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         2 | Angelic Stone                                        | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         3 | Light Angelic Stone                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         4 | Hellfire Stone                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:locked_dungeon_block                                 |    3191 |     true |   11107 |         5 | Light Hellfire Stone                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:mossy_holystone                                      |    3170 |    false |   11086 |         0 | Mossy Holystone                                      | true   |                                                                         |
| Aether Legacy                    | aether_legacy:mossy_holystone_double_slab                          |    3228 |    false |   11144 |         0 | Mossy Holystone Double Slab                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:mossy_holystone_slab                                 |    3236 |    false |   11152 |         0 | Aether Slab                                          | true   | stoneSlab                                                               |
| Aether Legacy                    | aether_legacy:mossy_holystone_stairs                               |    3219 |    false |   11135 |         0 | Mossy Holystone Stairs                               | true   |                                                                         |
| Aether Legacy                    | aether_legacy:mossy_holystone_wall                                 |    3213 |    false |   11129 |         0 | Mossy Holystone Wall                                 | true   |                                                                         |
| Aether Legacy                    | aether_legacy:pillar                                               |    3204 |    false |   11120 |         0 | Pillar                                               | true   |                                                                         |
| Aether Legacy                    | aether_legacy:pillar_top                                           |    3205 |    false |   11121 |         0 | Pillar Top                                           | true   |                                                                         |
| Aether Legacy                    | aether_legacy:present                                              |    3203 |    false |   11119 |         0 | Present                                              | true   |                                                                         |
| Aether Legacy                    | aether_legacy:purple_flower                                        |    3197 |    false |   11113 |         0 | Purple Flower                                        | true   | flower                                                                  |
| Aether Legacy                    | aether_legacy:quicksoil                                            |    3173 |    false |   11089 |         0 | Quicksoil                                            | true   |                                                                         |
| Aether Legacy                    | aether_legacy:quicksoil_glass                                      |    3181 |    false |   11097 |         0 | Quicksoil Glass                                      | true   | blockGlass                                                              |
| Aether Legacy                    | aether_legacy:quicksoil_glass_pane                                 |    3247 |    false |   11276 |         0 | Quicksoil Glass Pane                                 | true   | otherworldlyGoldPane,paneGlass                                          |
| Aether Legacy                    | aether_legacy:skyroot_bed                                          |    3260 |    false |         |           | Skyroot Bed                                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:skyroot_bookshelf                                    |    3240 |    false |   11156 |         0 | Skyroot Bookshelf                                    | true   | bookshelf                                                               |
| Aether Legacy                    | aether_legacy:skyroot_button                                       |    3255 |    false |   11284 |         0 | Skyroot Button                                       | true   | buttonWood                                                              |
| Aether Legacy                    | aether_legacy:skyroot_chest                                        |    3242 |    false |   11273 |         0 | Skyroot Chest                                        | true   | chest,chestWood                                                         |
| Aether Legacy                    | aether_legacy:skyroot_crafting_table                               |    3241 |    false |   11272 |         0 | Skyroot Crafting Table                               | true   | workbench                                                               |
| Aether Legacy                    | aether_legacy:skyroot_door                                         |    3258 |    false |         |           | Skyroot Door                                         | true   |                                                                         |
| Aether Legacy                    | aether_legacy:skyroot_double_slab                                  |    3223 |    false |   11139 |         0 | Skyroot Double Slab                                  | true   |                                                                         |
| Aether Legacy                    | aether_legacy:skyroot_fence                                        |    3206 |    false |   11122 |         0 | Skyroot Fence                                        | true   | fenceWood                                                               |
| Aether Legacy                    | aether_legacy:skyroot_fence_gate                                   |    3207 |    false |   11123 |         0 | Skyroot Fence Gate                                   | true   | fenceGateWood                                                           |
| Aether Legacy                    | aether_legacy:skyroot_ladder                                       |    3244 |    false |   11275 |         0 | Skyroot Ladder                                       | true   |                                                                         |
| Aether Legacy                    | aether_legacy:skyroot_plank                                        |    3180 |    false |   11096 |         0 | Skyroot Plank                                        | true   | plankSkyroot,plankWood,stickMat                                         |
| Aether Legacy                    | aether_legacy:skyroot_pressure_plate                               |    3252 |    false |   11281 |         0 | Skyroot Pressure Plate                               | true   | pressurePlateWood                                                       |
| Aether Legacy                    | aether_legacy:skyroot_sapling                                      |    3199 |    false |   11115 |         0 | Skyroot Sapling                                      | true   | treeSapling                                                             |
| Aether Legacy                    | aether_legacy:skyroot_slab                                         |    3231 |    false |   11147 |         0 | Aether Slab                                          | true   | slabWood                                                                |
| Aether Legacy                    | aether_legacy:skyroot_stairs                                       |    3218 |    false |   11134 |         0 | Skyroot Stairs                                       | true   | stairWood                                                               |
| Aether Legacy                    | aether_legacy:skyroot_standing_sign                                |    3245 |    false |         |           | tile.skyroot_standing_sign.name                      | true   |                                                                         |
| Aether Legacy                    | aether_legacy:skyroot_trapdoor                                     |    3256 |    false |   11285 |         0 | Skyroot Trapdoor                                     | true   | trapdoorWood                                                            |
| Aether Legacy                    | aether_legacy:skyroot_wall_sign                                    |    3246 |    false |         |           | tile.skyroot_wall_sign.name                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:sun_altar                                            |    3239 |    false |   11155 |         0 | Sun Altar                                            | true   |                                                                         |
| Aether Legacy                    | aether_legacy:treasure_chest                                       |    3196 |    false |   11112 |         0 | Treasure Chest                                       | true   | chest,chestTreasure                                                     |
| Aether Legacy                    | aether_legacy:white_flower                                         |    3198 |    false |   11114 |         0 | White Flower                                         | true   | flower                                                                  |
| Aether Legacy                    | aether_legacy:zanite_bars                                          |    3248 |    false |   11277 |         0 | Zanite Bars                                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:zanite_block                                         |    3184 |    false |   11100 |         0 | Zanite Block                                         | true   | blockZanite                                                             |
| Aether Legacy                    | aether_legacy:zanite_door                                          |    3259 |    false |         |           | Zanite Door                                          | true   |                                                                         |
| Aether Legacy                    | aether_legacy:zanite_ore                                           |    3176 |    false |   11092 |         0 | Zanite Ore                                           | true   | oreZanite                                                               |
| Aether Legacy                    | aether_legacy:zanite_pressure_plate                                |    3253 |    false |   11282 |         0 | Zanite Pressure Plate                                | true   |                                                                         |
| Aether Legacy                    | aether_legacy:zanite_trapdoor                                      |    3257 |    false |   11286 |         0 | Zanite Trapdoor                                      | true   |                                                                         |
